カテゴリ,講座名,ユニット番号,ユニット名,スライド番号,スライドタイトル,スライドタイトル,スライドタイトル,スライドタイトル,スライドタイトル,Googleスライド,Canvaスライド,Canva動画,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,11,アウティング：本人の同意なく暴露すること,4,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,12,「あの人ゲイらしいよ」の噂話は重大な人権侵害,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,13,行動経済学の「カミングアウトのコスト」：言えない苦しみ,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,14,「彼女いるの？」「結婚しないの？」の圧力,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,15,異性愛前提の会話がプレッシャーになる,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,16,「男らしく」「女らしく」の押し付け,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,17,性別役割の固定観念を押し付けない,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,18,脳科学の「ジェンダーバイアス」：無意識の思い込み,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,19,カミングアウトを受けたら：受け止める・秘密を守る,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,20,「話してくれてありがとう」の受容,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,21,アライ（Ally）になる：理解者・支援者として,4,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,22,インクルーシブな職場：誰もが自分らしくいられる,4,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,23,性別欄の見直し・多目的トイレの設置,5,5,5,4,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,3,SOGIハラスメントの理解,24,実践ワーク：自分の中のSOGIバイアスをチェックしよう,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,1,セクハラ加害者にならないための10の行動,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,2,「悪気はなかった」は通用しない,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,3,脳科学の「共感力」：相手の気持ちを想像する,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,4,1. 外見に触れない：褒め言葉も慎重に,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,5,2. プライベートに踏み込まない：恋愛・結婚・出産,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,6,3. 不必要な身体接触をしない：握手も確認してから,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,7,4. 性的な話題を避ける：冗談でもNG,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,8,5. 二人きりの飲み会を避ける：誤解を招く,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,9,心理学の「境界線の尊重」：相手のテリトリーに入らない,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,10,6. 断られたら諦める：しつこくしない,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,11,7. 「みんな」を言い訳にしない：「みんな笑ってる」は関係ない,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,12,8. 世代の価値観を押し付けない：「昔は〇〇だった」は通用しない,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,13,9. 酔っていても責任あり：酒は免罪符にならない,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,14,10. 相手の反応を見る：不快そうなら即やめる,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,15,行動経済学の「感情のシグナル」：表情を読み取る力,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,16,セクハラ被害を受けたら：NOの意思表示,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,17,「やめてください」とはっきり伝える,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,18,記録を残す：日時・場所・内容・証拠,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,19,メール・メモ・録音（法律の範囲内で）,5,5,5,4,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,20,相談する：信頼できる人・相談窓口・弁護士,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,21,一人で抱え込まない：二次被害を防ぐ,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,22,脳科学の「トラウマ記憶」：早めの対応が回復を早める,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,23,二次被害の防止：相談を受けた側の対応,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,24,「気にしすぎ」「あなたにも原因が」はNG,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,セクシャルハラスメント防止,4,被害者・加害者にならないために,25,実践ワーク：セクハラチェックリストで自己点検しよう,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,1,マタハラとは：妊娠・出産に関するハラスメント,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,2,ケアハラとは：介護に関するハラスメント,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,3,パタハラとは：育児参加する男性へのハラスメント,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,4,脳科学の「偏見の形成」：無意識の思い込みが差別を生む,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,5,マタハラの典型例：制度利用への嫌がらせ,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,6,「妊娠したら辞めてもらう」の解雇,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,7,「育休取るなんて迷惑」の発言,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,8,「時短勤務なら評価できない」の降格,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,9,心理学の「役割葛藤」：仕事と育児の両立の苦しみ,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,10,マタハラの2類型：制度利用阻害型と状態への嫌がらせ型,4,5,5,4,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,11,制度利用阻害型：「育休取るなら辞めろ」,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,12,状態への嫌がらせ型：「妊婦は使えない」,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,13,ケアハラの典型例：介護休業への嫌がらせ,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,14,「親の介護で休むなんて」の発言,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,15,「介護と仕事の両立は無理」の決めつけ,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,16,行動経済学の「現状維持バイアス」：変化を嫌う職場,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,17,パタハラの典型例：男性の育児参加への嫌がらせ,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,18,「男が育休取るなんて」の偏見,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,19,「出世コースから外れるぞ」の脅し,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,20,脳科学の「ジェンダーステレオタイプ」：男女の役割の固定観念,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,21,「男は仕事・女は家庭」の昭和的価値観,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,22,これらのハラスメントの影響：退職・健康被害・訴訟,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,1,マタハラ・ケアハラ等の定義,23,実践ワーク：職場のマタハラ・ケアハラ事例を考えよう,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,2,【法改正】育児・介護休業法と企業の責任,1,育児・介護休業法：両立支援の法的枠組み,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,2,【法改正】育児・介護休業法と企業の責任,2,2022年4月改正：男性育休の促進,5,5,5,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,2,【法改正】育児・介護休業法と企業の責任,3,脳科学の「法律の強制力」：制度が行動を変える,4,5,4,5,,,,,,,,,,,,,,,
ハラスメント防止,マタハラ・ケアハラ・パタハラ防止,2,【法改正】育児・介護休業法と企業の責任,4,育児休業：子が1歳まで（最長2歳まで延長可）,5,5,5,4,,,,,,,,,,,,,,,
